Company Name,Position,Skills Required,Experience,Others ,Work Type,Company Overview
Therap (Bd) Ltd.,Associate training and content specialist,"User guides, Quick reference cards, How-to articles, FAQs, Process documentation",1,,,"Great Starting Point for Fresh Graduates: Ideal for new graduates seeking hands-on experience in the industry, providing opportunities to learn and grow."
Therap (Bd) Ltd.,Associate training and content specialist,"Content proofreading, Editing, Grammar checking, Plain language writing, Brand tone alignment",2,,,"This company is a good choice for fresh graduates looking to enter the QA field. They offer food and transportation benefits, so your earnings go directly to you."
Therap (Bd) Ltd.,Associate training and content specialist,"Communication skills, Presentation skills, Active listening, Responding to feedback, Audience engagement",1,,,"Food, Transportation, On time salary"
Therap (Bd) Ltd.,Associate training and content specialist,"Project coordination basics, Task tracking, Simple timelines, Coordination with multiple teams",2,,,Fully subsidized meal.
Therap (Bd) Ltd.,Associate training and content specialist,"Stand-ups, Sprint planning, Backlog refinement, Kanban boards, Iterative content updates",1,,,HR are useless if you can leak your team lead all good otherwise it's not good at all.
Therap (Bd) Ltd.,Associate training and content specialist,"Training feedback surveys, Reporting on engagement, Identifying improvement areas",1,,,"The starting salary is competitive compared to other companies, and the training provided makes for a smooth onboarding experience."
Therap (Bd) Ltd.,Associate software engineer,"Programming languages: Java, Python, C#, JavaScript, TypeScript, Basic C++",1,,,Seniors are prioritized even if they do misconduct with juniors.
Therap (Bd) Ltd.,Associate software engineer,"Frameworks & libraries: Spring Boot basics, .NET Core basics, Django basics, React.js, Node.js, Express.js",0,,,"Pa chata"" culture."
Therap (Bd) Ltd.,Associate software engineer,"Front-end basics: HTML5, CSS3, Responsive design, Bootstrap, Tailwind CSS, Flexbox, CSS Grid",0,,,"Overall ""Khajna theke bajna beshi"". Hedar company"
Therap (Bd) Ltd.,Associate software engineer,"API development basics: RESTful API design, HTTP methods (GET, POST, PUT, DELETE), JSON handling, Swagger basics",0,,,Doing same Work sometimes get Monotonous
Therap (Bd) Ltd.,Associate software engineer,": SQL (MySQL, PostgreSQL), NoSQL basics (MongoDB), CRUD operations, Basic data modeling",0,,,Convenient transportation system
Therap (Bd) Ltd.,Associate software engineer,"Git, GitHub, Basic branching, Commit, Pull requests, Merge conflict resolution",0,,,"Friendly Work Environment: The organization fosters a positive and welcoming atmosphere, which promotes collaboration and teamwork."
Therap (Bd) Ltd.,Associate software engineer,"Unit testing, Integration testing, Writing test cases, JUnit basics, Jest basics",1,,,Competitive starting salary (above the market average in Bangladesh)
Therap (Bd) Ltd.,Associate software engineer,"Maven, Gradle, npm, Basic Webpack usage, Dependency management",0,,,Work life balance is good
Therap (Bd) Ltd.,Associate software engineer,"Jenkins, GitLab CI/CD, Automated build pipelines, Deployment basics",2,,,"Limited Growth Opportunities: For experienced professionals, growth opportunities might be limited compared to other companies."
Therap (Bd) Ltd.,Associate software engineer,"Using IDE debuggers (IntelliJ, VS Code, Eclipse), Console logging, Reading stack traces",1,,,8-hour office time
Therap (Bd) Ltd.,Associate software engineer,"Daily stand-ups, Sprint planning, Backlog grooming, User stories, Story points",2,,,"Employee benefits seem to primarily serve the company. For instance, transportation is prioritized to ensure seniors don't miss meetings, not for employee convenience."
Therap (Bd) Ltd.,Associate software engineer,"Problem-solving, Analytical thinking, Communication, Teamwork, Adaptability, Time management",1,,,breakfast and lunch facilities
Therap (Bd) Ltd.,Software quality assurance engineer,"Manual testing, Functional testing, Regression testing, Integration testing, Smoke testing, Sanity testing",1,,,Talented teammates
Therap (Bd) Ltd.,Software quality assurance engineer,"Test case design, Test plan creation, Test scenario writing, Test execution, Test summary reports",1,,,less growth
Therap (Bd) Ltd.,Software quality assurance engineer,"Bug tracking, Defect reporting, Issue prioritization, Tools like Jira, Bugzilla, ClickUp, Asana",2,,,"Competitive Salary: Offers a good compensation package, which is attractive for entry-level as well as experienced professionals."
Therap (Bd) Ltd.,Software quality assurance engineer,"Automation testing basics, Writing automated scripts, Selenium WebDriver, Cypress, Playwright, Appium basics",2,,,"Lack of feedback on skill development post-training. The company's focus is almost entirely on their product (Therap), leaving little room for broader skill growth or exposure to new industry trends. No workshops or seminars are arranged."
Therap (Bd) Ltd.,Software quality assurance engineer,"API testing, Postman, SoapUI, REST-assured basics, JSON response validation, HTTP status code checks",2,,,office transportation
Therap (Bd) Ltd.,Software quality assurance engineer,"Performance testing basics, Load testing, Stress testing, Tools like JMeter, Locust basics",2,,,"Redundancy in tasks, with most developers working with outdated tech stacks like old Spring (not Spring Boot) and Oracle, with little to no chance of upskilling or applying new technologies."
Therap (Bd) Ltd.,Software quality assurance engineer,"SQL basics for data validation, Writing simple queries, Data integrity checks, Database testing",2,,,"Health Benefits: Comprehensive health benefits contribute to employee well-being, which adds to overall job satisfaction."
Therap (Bd) Ltd.,Software quality assurance engineer,"CI/CD integration basics, Jenkins, GitLab CI/CD, Running tests in pipelines, Reporting results",2,,,therap is generally a good place for beginners to start careers in both development and QA.
Therap (Bd) Ltd.,Software quality assurance engineer,"Git, GitHub, Branching, Committing changes, Pull requests",2,,,corporate culture
Therap (Bd) Ltd.,Software quality assurance engineer,"Agile methodology basics: Daily stand-ups, Sprint planning, Backlog grooming, Retrospectives",2,,,"the company has a overall friendly vibe, creating a comfortable environment for many employees."
Therap (Bd) Ltd.,Software quality assurance engineer,"Test cases, Bug reports, Traceability matrix basics, User manuals, Release notes",2,,,"Supportive Leadership in the Video Team: The team leader for the video team is charismatic, supportive, and a good mentor, making it a great learning environment."
Therap (Bd) Ltd.,Software quality assurance engineer,"Working with developers, Business analysts, Product managers, UX teams",2,,,it has good sports facility
Therap (Bd) Ltd.,Software quality assurance engineer,"Attention to detail, Problem-solving mindset, Analytical thinking, Communication, Teamwork",2,,,no home office flexibility
Therap (Bd) Ltd.,Software quality assurance engineer,"Understanding SDLC & STLC, Requirement analysis, Risk-based testing, Prioritizing test cases",2,,,"Good Work Environment, Transportation Service, Lunch and Breakfast"
Therap (Bd) Ltd.,Motion graphics designer,"Motion design fundamentals, Keyframing, Animation curves, Timing & spacing, Visual storytelling",2,,,"Therap BD offers competitive salaries and benefits packages while promoting a balanced work-life structure, which is essential for personal well-being and productivity."
Therap (Bd) Ltd.,Motion graphics designer,"Tools: Adobe After Effects, Premiere Pro, Illustrator, Photoshop, Media Encoder, Animate basics",2,,,Recent adoption of modern tech stacks (for selected new hires only)
Therap (Bd) Ltd.,Motion graphics designer,"2D animation, Shape layers, Text animation, Logo animation, Lower thirds design",2,,,Good work culture.
Therap (Bd) Ltd.,Motion graphics designer,"Storyboarding, Visual concept development, Script interpretation, Scene planning, Mood boards",2,,,Free food and transportation.
Therap (Bd) Ltd.,Motion graphics designer,"Typography animation, Kinetic typography, Font pairing, Visual hierarchy, Readability",1,,,"Depending on the department or role, opportunities for advancement might be limited, making it challenging for some employees to climb the corporate ladder."
Therap (Bd) Ltd.,Motion graphics designer,"Color theory, Color grading basics, Brand color adaptation, Contrast & mood setting",1,,,Healthy work-life balance.
Therap (Bd) Ltd.,Motion graphics designer,"Audio syncing, Adding sound effects, Background music, Voice-over integration, Audio levels balancing",1,,,Heavily dependent on manual testing
Therap (Bd) Ltd.,Motion graphics designer,"Video editing basics, Cutting, Transitions, Compositing, Masking, Layer organization",2,,,"Good environment, Goos food and boss"
Therap (Bd) Ltd.,Motion graphics designer,"Exporting & rendering, Optimizing video files, Codecs, Formats for social & web (MP4, MOV, GIF)",1,,,Dependent on old technology stack.
Therap (Bd) Ltd.,Motion graphics designer,"Web & digital animation basics, Lottie, JSON animations, Figma integration, SVG animation",2,,,"Bad location, place, colleagues and washroom"
Therap (Bd) Ltd.,Motion graphics designer,"Collaboration with designers, Copywriters, Marketing teams, Developers, Stakeholders",1,,,No growth in technical terms
Therap (Bd) Ltd.,Motion graphics designer,"Creativity, Attention to detail, Storytelling mindset, Time management, Adaptability",2,,,Discrimination in payment with the Developers
Therap (Bd) Ltd.,Database engineer,"Database design, Data modeling, ER diagrams, Normalization, Denormalization techniques",1,,,"Subsidized Lunch, Transport Service - which is the biggest advantage,"
Therap (Bd) Ltd.,Database engineer,"SQL programming, Stored procedures, Functions, Triggers, Views, CTEs",2,,,Excessive Supervision. They try to control every aspect of your life.
Therap (Bd) Ltd.,Database engineer,"RDBMS: MySQL, PostgreSQL, Oracle, Microsoft SQL Server, MariaDB basics",1,,,Comparatively Good pay as starting position
Therap (Bd) Ltd.,Database engineer,"NoSQL databases: MongoDB, Cassandra basics, Redis, Key‑value stores, Document stores",2,,,Early office start.Used to Manual testing
Therap (Bd) Ltd.,Database engineer,"Indexing strategies, Query optimization, Explain plans, Reducing query latency",1,,,The starting salary is good
Therap (Bd) Ltd.,Database engineer,"Backup & recovery, Point-in-time recovery, Replication, Clustering basics, Failover strategies",2,,,The increment is very low
Therap (Bd) Ltd.,Database engineer,"Data migration, ETL processes basics, Import/export tools, Data transformation scripts",1,,,"good environment, cooperate, well behaviour"
Therap (Bd) Ltd.,Database engineer,"Database security, User roles & permissions, Encryption at rest & in transit, Auditing basics",2,,,still not getting any problem
Therap (Bd) Ltd.,Database engineer,"High availability concepts, Sharding basics, Load balancing, Distributed databases awareness",1,,,Salary increment not so good
Therap (Bd) Ltd.,Database engineer,"Scripting & automation: Bash scripting, Python basics, Automating backups, Maintenance tasks",2,,,Overall company is good either way good environment
Therap (Bd) Ltd.,Database engineer,"Monitoring & performance tools: pgAdmin, MySQL Workbench, Oracle Enterprise Manager, Grafana basics",1,,,"There are lots of facilities including flexible work environment, transportation, food, field."
Therap (Bd) Ltd.,Database engineer,"Amazon RDS, Azure SQL Database, Google Cloud SQL, Connection management",0,,,"It is a great place to work especially because of the extra facilities, fun colleagues, indoor sports, etc. The office timing and WFH gives allows us to have a work-life balance."
Therap (Bd) Ltd.,Database engineer,"Git, Storing DB scripts, Migration scripts, Change tracking",0,,,They provide a handsome salary compare to others.
Therap (Bd) Ltd.,Associate software developer,"Java, Python, C#, JavaScript, TypeScript, Basic C++",0,,,There job opening for freshers is limited
Therap (Bd) Ltd.,Associate software developer,"Frameworks & libraries: Spring Boot basics, .NET Core basics, Django basics, React.js, Node.js, Express.js",0,,,"No career improvements, could stuck in."
Therap (Bd) Ltd.,Associate software developer,"Object-Oriented Programming (OOP), SOLID principles basics, Design patterns introduction, Modular code structure",0,,,Good work environment.work life balance
Therap (Bd) Ltd.,Associate software developer,"Front‑end basics: HTML5, CSS3, Responsive design, Bootstrap, Tailwind CSS, Flexbox, CSS Grid",0,,,Decent starting salary for fresh graduates.
